De Bruno,Nicolás De Bruno,Nicolás Marcelo De Bruno,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,José Gálvez (Perú),Destino,Trayectoria,Biografía,Foto1,Foto2
Defederico,Matías Defederico,Matías Adrián Defederico,Posición,23/08/1989,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEjwLw4gZLVw1dBFYV_Lnv3la4eoxm1y6g8zUe0p_09IacaK4vrFrOIXEnDsZrXjGc67LR-FdSTpQ9_vPhmpNBmkwGmlRaWqhK3IxwdMwYdxQ-l9owngPulCLpWT3PjUKFvvZUItkjDS-_2p0kwhLX99EBZEHMsPV8XoPqfDUWZ2FbRPAn3nTIjfYaDCJVIo,Foto2
Desvaux,Héctor Desvaux,Héctor Desvaux,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Gimnasia (Jujuy),Ferro Carril Oeste,Trayectoria,Biografía,Foto1,Foto2
Cristian Díaz,Cristian Díaz,Cristian Leonel Díaz,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Arsenal,Trayectoria,Biografía,Foto1,Foto2
Leo Díaz,Leandro J Díaz,Leandro Javier Díaz Borsani,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Boca Juniors,Retirado,"Boca Juniors, Murcia (España), Villarreal B (España), Huracán, Univ. Católica (Chile), Quilmes, Once Caldas (Colombia)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEjzsx2J-9WABe7WVkTXYBjayENOltx-HdRjqlLY8FW8nqOz5jxa07FJyRxRZ221ef5xcoiSaA42Rf_0g1IGd1S8gM601Dat82q9D0h4FXE9hZbfDGjA6mpdZTN_VVgH7Ro_7gdwtJ8-YeVdi6RC1-I6fxyeds_elwjhFr3z7j0ziqTiKsyhM6eoS5n3DtSX,Foto2
Loco Díaz,Leandro N Díaz,Leandro Díaz,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Marcos Díaz,Marcos Díaz,Marcos Guillermo Díaz,Arquero,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,"Colón (Santa Fe),Gimnasia (Jujuy),Huracán,Boca Juniors,Talleres (Córdoba),Santa Clara (Portugal)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEia7q2nFv4WcJdUTo6I3_wdtMEfktUbGgrdJxYHRQHQoe_2Jn74OoR_n2vzC8UIkiw6j8BobQne0D6isYTiFbvUBD9fekJWBIZkr3_uSmWeKqOfmH2BSM7PzP527usxfVZYlX4wEoAcETOBkV77SSl3lyex26BaxuhiJ0dDMtbl_T2b8F913IwYOaa1V3Od=w143-h190,Foto2
﻿Rengo Díaz,Rodrigo Díaz,Rodrigo Ezequiel Díaz,Posición,28/08/1981,Moeno (Buenos Aires),Argentina / Chile,FechaMuerte,LugarMuerte,Peso,Altura,Paranaense (Brasil),Destino,"Lanús,Platense,Toluca (México),Independiente,Colón (Santa Fe),Argentinos Juniors,Paranaense (Brasil),Huracán,Ind. Rivadavia (Mendoza),Almirante Brown,Santiago Morning (Chile),Iquique (Chile),Dep. Morón,All Boys",Biografía,Foto1,Foto2
Distéfano,David Distéfano,David Andrés Distéfano,Posición,FechaNac,LugarNac,País,FechaMuerte,LugarMuerte,Peso,Altura,Gimnasia (La Plata),Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Domínguez,Eduardo Domínguez,Eduardo Rodrigo Domínguez,Zaguero,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Ind. Medellín (Colombia),Destino,"Vélez Sarsfield, Olimpo (Bahía Blanca), Racing Club, Independiente, Ind. Medellín (Colombia), Huracán, Los Angeles Galaxy (Estados Unidos), All Boys, Atl. Rafaela",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEiZH4uaslOLw0MRne-QDc6fJHajlq3h9JWAW60ROG6Gl3aI4tLfsCKKxar23Yt6ru7ksdiQ08SlGBob0wGHG8sAMRVkthahAUzv-RMzFfRkUaPf4wCtF5CDgOSeNDxmDSKRvBNhmZcMaaTY1wB56qkia5RrpZvv9F0fLckfz7WgW-94zHG1Bg6GmE6iQ651,Foto2
Echeverría,Santiago Echeverría,Santiago Echeverría,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
Erramuspe,Rodrigo Erramuspe,Rodrigo Nahuel Erramuspe,Posición,03/05/1990,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Unión (Santa Fe),LDU Quito (Ecuador),Trayectoria,Biografía,Foto1,Foto2
﻿Esmerado,Gastón Esmerado,Gastón Rubén Esmerado,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Xhanti AO (Grecia),Arsenal,Trayectoria,Biografía,Foto1,Foto2
Espinoza,Cristian Espinoza,Cristian Omar Espinoza,Posición,03/04/1995,San Vicente (Buenos Aires),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Alavés (España),Trayectoria,Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEjzi_UYWfwsapxVJQQRuPTj86TQCIy7ozJFu3pAASI-UV8dsVX9NCYyssYUicIkCvGUPz0mzYKKECohKsnY0JjncQtykzVs6I4REfhE01jusQQsfAax2vDWEvR2u17zlTUfkiPj_NRESfHVgF3Px3jFeq-Yf59KMYOO6FJoeO_E5smOQLOWfEUNVMuAeLJm,foto2﻿
﻿Favalli,Lucas Favalli,Lucas Gabriel Favalli,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
C Fernández,Cristian Fernández,Cristian Alberto Fernández,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Fernández,Lucas Fernández,Lucas Fernández,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿JM Fernández,Juan M Fernández,Juan Manuel Fernández,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,Trayectoria,Biografía,Foto1,Foto2
Ferrero,Alexis Ferrero,Alexis Javier Ferrero,Defensor central,31/03/1978,Cañada de Gómez (Santa Fe),Argentina,FechaMuerte,LugarMuerte,78,"1,80",River Plate,San Martín (Tucumán),"Ferro Carril Oeste, Racing Club, Atlanta, Tigre, Botafogo (Brasil), Colón (Santa Fe), River Plate, Huracán, Audax Italiano (Chile), San Martín (Tucumán), Central Córdoba (Santiago), Dep. La Serena (Chile), San Martín (San Juan)",Biografía,Foto1,Foto2
Filippetto,Ezequiel Filippetto,Ezequiel Nicolás Filippetto,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,Trayectoria,Biografía,Foto1,Foto2
Formica,Lautaro Formica,Lautaro Roque Formica,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Godoy Cruz (Mendoza),Destino,Trayectoria,Biografía,Foto1,Foto2
Franzoia,Andrés Franzoia,Andrés Franzoia,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Boca Juniors,Arsenal,Trayectoria,Biografía,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhstIP7WnSrp-QY5olfh3-8G-UfH-5IaokSuJUF5xKVsxsNo28KMC56d_-_QRlznv7jNSgDPcDUzaEYhQLrIZCfvEsrHp0FBpk8wraKRMnUakylUFou94gepOPnHxxCxaqwBdu_B-Q4maYU/s320/Franzoia+Andr%25C3%25A9s+1.jpg,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhstIP7WnSrp-QY5olfh3-8G-UfH-5IaokSuJUF5xKVsxsNo28KMC56d_-_QRlznv7jNSgDPcDUzaEYhQLrIZCfvEsrHp0FBpk8wraKRMnUakylUFou94gepOPnHxxCxaqwBdu_B-Q4maYU/s320/Franzoia+Andr%25C3%25A9s+1.jpg
Gallegos,Ezequiel Gallegos,Ezequiel Adrián Gallegos,Posición,16/04/1991,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿García,Gonzalo García,Gonzalo Sebastián García,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Racing Club,Racing Club,Trayectoria,Biografía,Foto1,Foto2
Gigli,Matías Gigli,Matías Nicolás Gigli,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Belgrano (Córdoba),Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Gil Clariotti,Agustín Gil Clariotti,Agustín José Gil Clariotti,Posición,FechaNac,LugarNac,País,FechaMuerte,LugarMuerte,Peso,Altura,Colegiales,Destino,Trayectoria,Biografía,Foto1,Foto2
Giménez,Matías Giménez,Matías Alejandro Giménez,Posición,23/12/1984,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Belgrano (Córdoba),Olimpia (Paraguay),Trayectoria,Biografía,Foto1,Foto2
﻿Giordano,Matías Giordano,Matías Fernando Giordano,Arquero,11/09/1979,Morón (Buenos Aires),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
Goltz,Paolo Goltz,Paolo Duval Goltz,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Lanús,Trayectoria,Biografía,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg79dd9IRvM898IPSRWfpRsyf2dBIAlmsoumkSKRzekEKe5rQQrtQKCuUHdqrdrwS8kyFHuU9tE5gp5fXlvQ-_8KWcLGx9eUdpPv_9KA_QyM3SR8RzJOxR0-3N1xwgUB1jqxyJVR0XQbXvW/s400/Goltz+Paolo+3.jpg,Foto2
Gómez,Walter Gómez,Walter Eduardo Gómez,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Atl. Rafaela,Destino,Trayectoria,Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEi734h3asV6S0kY0g6Zpgawhp0Vz3MhIQCsSA8Oh_DYrTL2_KAJHD6A5k-gBPIdrFKNJUQgSoD9hUqFvuN67JDK8uAYrsj9wNwl6aF5FyiKH3kz6_PwZZ36IJ3qSnQpq2MpBUaHc2JBON66V6oJ_URQSOKqDbNEGDyK__tL64G6rR4iSwfZRcH_keLJqUUw=w150-h199,Foto2
﻿David González,David González,David Salvador González Giraldo,Posición,FechaNac,LugarNac,Colombia,FechaMuerte,LugarMuerte,Peso,Altura,Rizespor (Turquía),Manchester City (Inglaterra),"Ind. Medellín (Colombia), Dep. Cali (Colombia, Rizespor (Turquía), Huracán, Manchester City (Inglaterra), Leeds United (Inglaterra), Aberdeen (Escocia), Brighton (Inglaterra), Barnsley (Inglaterra), Dep. Pasto (Colombia), Águilas Doradas (Colombia)",Biografía,Foto1,Foto2
H González,Hernán González,Hernán Darío González,Posición,19/03/1983,Moreno (Buenos Aires),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Italiano,Central Norte (Salta),"Estudiantes BA, Nueva Chicago, Italiano, Huracán, Central Norte (Salta), Almagro, San Telmo",Biografía,Foto1,Foto2
Maestrico González,César González,César Eduardo González,Posición,FechaNac,LugarNac,Venezuela,FechaMuerte,LugarMuerte,Peso,Altura,Colón (Santa Fe),Destino,Trayectoria,Biografía,Foto1,Foto2
Gordillo,Raúl Gordillo,Raúl Eduardo Gordillo,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEiYKmgIW3Ll07s_F3bf1sVZ8pXeBtmKa2-uN7k8ugL5Y38KhUohJ9FNgWxzBTSa7S3z6vJwC4oCxJnos0-Hv1D4HScH-gT5zfb8nLedhLGYqK_RrO-FJraPLWNlwW29URTHgkr--pEIdseCtnlBGN6EU7QVxXdWhhgyiQW17irNbIJy1Fgp8f5gnKsk_UMG=w149-h199,Foto2
﻿Guerra,Claudio Guerra,Claudio Rubén Guerra,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Univ. Católica (Chile),Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Hernández,Francisco Hernández,Francisco Hernández,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Herner,Diego Herner,Diego Armando Herner,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Banfield,Destino,Trayectoria,Biografía,Foto1,Foto2
Hereñú,Jonatan Hereñú,Jonatan Emmanuel Hereñú,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Newell's Old Boys (Rosario),Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Islas,Daniel Islas,Daniel Alejandro Islas,Arquero,19/02/1979,LugarNac,Argentina,FechaMuerte,LugarMuerte,88,"1,83",Tigre,Unión (Santa Fe),Trayectoria,Biografía,Foto1,Foto2
﻿Jerez,Pablo Jerez,Pablo Ezequiel Jerez,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Tigre,Olimpo (Bahía Blanca),Trayectoria,Biografía,Foto1,Foto2
Kato,Yusuke Kato,Yusuke Kato,Posición,FechaNac,LugarNac,Japón,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiX9QdZOjSImHKq6k6i8m5iP37QbMHMsYeb6lPlICKPh57KKo-KF-5PFmmUfSk9EUo-mkPStXvjoKBYRoNo9iZYg_01iKl7Mwwh1L2To9g2Y4KXctbmuRt_J4I4Ki7Ve5SWg3QujCoR0mwJ/w207-h200/Kato+Yosuke.jpg,Foto2
﻿Kuszko,Leandro Kuszko,Leandro Rodrigo Kuszko,Posición,06/02/1990,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Marcílio Dias (Brasil),Platense,Trayectoria,Biografía,Foto1,Foto2
Lanaro,Germán Lanaro,Germán Andrés Lanaro,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEjby7VZBCNMZKY_WL9WBaAD-oj7igpad3haYQvZ07UuAtQjp_SFKpmmpdpwi4Z4M5EnnmpIiE_KaHbTSHPSx43MJUl2qMjaum00UvysFDnBw7Pmm31wF3JD8isEsmDQO5TD4NkFPRvfgo5zAkQ3_8O5aHRyzdpZvCXI12EPLI1rzVG-6FHDhx3805oRa9fY,Foto2
﻿Laurito,Federico Laurito,Federico Raúl Laurito,Posición,FechaNac,LugarNac,Argentina / Ecuador,FechaMuerte,LugarMuerte,Peso,Altura,Venezia (Italia),Destino,"Newell's Old Boys (Rosario),Udinese (Italia),Livorno (Italia),Venezia (Italia),Huracán,Empoli (Italia),Dep. Cuenca (Ecuador),Univ. Católica (Ecuador),Barcelona (Ecuador),Arsenal,Unión La Calera (Chile),Gualaceo SC (Ecuador),Fuerza Amarilla (Ecuador),Aucas (Ecuador),América (Ecuador),LDU Portoviejo (Ecuador),Ind. Medellín (Colombia)",Biografía,Foto1,Foto2
Leiva,Cristian Leiva,Cristian Gustavo Leiva,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Defensa y Justicia,Banfield,"Banfield, Cruz Azul (México), Gimnasia (La Plata), Anderlecht (Bélgica), Charleroi (Bélgica), Olimpia (Paraguay), Godoy Cruz (Mendoza), San Lorenzo de Almagro, Arsenal, Defensa y Justicia, Huracán, Américo Tesorieri (La Rioja), Atl. Chilecito (La Rioja)",Biografía,Foto1,Foto2
Lemos,Rodrigo Lemos,Rodrigo Nahuel Lemos,Posición,FechaNac,LugarNac,Uruguay,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Chacarita Juniors,"Huracán, Chacarita Juniors, Dep. Morón",Biografía,Foto1,Foto2
Lencina,Emiliano Lencina,Emiliano Josué Lencina,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Limia,Alejandro Limia,Oscar Alejandro Limia,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Cádiz CF (España),América (Colombia),"Lanús,Badajoz (España),Arsenal,Cádiz FC (España),Huracán,América (Colombia),Unión (Santa Fe)",Biografía,Foto1,Foto2
Llesona,Ezequiel Llesona,Adrián Ezequiel Llesona,Defensor central,28/10/1990,Bariloche (Río Negro),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Huracán (Cro. Rivadavia),"Huracán, Huracán (Cro. Rivadavia), CAI (Cro. Rivadavia), Florentino Ameghino (Cro. Rivadavia)",Biografía,Foto1,Foto2
Emiliano López,Emiliano López,Emiliano Martín López,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,Trayectoria,Biografía,Foto1,Foto2
Pony López,Pablo López,Pablo Darío López,Posición,04/06/1982,Lomas de Zamora (Buenos Aires),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Wanderers (Chile),Banfield,"Español, CAI (Cro. Rivadavia), Dep. Cuenca (Ecuador), San Martín (Mendoza), Chacarita Juniors, San Martín (Tucumán), Wanderers (Chile), Huracán, Banfield, San Martín (San Juan), Audax Italiano (Chile)",Biografía,Foto1,Foto2
﻿Machin,Gastón Machin,Gastón Machin,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,72,"1,74",Independiente,Patronato (Paraná),"Argentinos Juniors,Independiente,Newell's Old Boys (Rosario),Huracán,Patronato  (Paraná),Instituto (Córdoba),Burgos CF (España)",Biografía,Foto1,Foto2
Maciel,Francisco Maciel,Francisco Maciel,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Racing Club,Retirado,"Yupanqui,Español,Almagro,Racing Club,Real Murcia (España),Mallorca (España),Huracán",Biografía,Foto1,Foto2
Chaco ﻿Maidana,Cristian Maidana,Cristian Omar Maidana,Posición,FechaNac,LugarNac,Argentina / Estados Unidos,FechaMuerte,LugarMuerte,Peso,Altura,Spartak Moscú (Rusia),Rangers (Chile),"Banfield,Spartak Moscú (Rusia),Recreativo (España),Huracán,Rangers (Chile),Atlante (México),Argentinos Juniors, Philadelphia Union (Estados Unidos), Houston Dynamo (Estados Unidos), Al Ahli (Katar), Águilas Doradas (Colombia), Dep. Capiatá (Paraguay), Alagoano (Brasil), Olimpia (Honduras), Cobresal (Chile), Boca Unidos (Corrientes), Los Andes, Tembetary (Paraguay), Arg. de Quilmes",Biografía,Foto1,Foto2
﻿Maidana,Gerardo Maidana,Gerardo Omar Maidana,Posición,07/05/1988,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,"Huracán,Almagro,Liniers,Ferrocarril Midland",Biografía,Foto1,Foto2
Malbernat,Rodrigo Malbernat,Rodrigo Malbernat,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Acassuso,Juventud Unida (San Luis),"Dep. Morón,Acassuso,Huracán,Juventud Unida (San Luis),San Martín (Tucumán),Ind. Rivadavia (Mendoza),All Boys,Talleres RE,El Porvenir,Dock Sud,Español",Biografía,Foto1,Foto2
Mancinelli,Federico Mancinelli,Nombre,Posición,08/05/1982,LugarNac,Argentina,FechaMuerte,LugarMuerte,78,"1,80",Olimpo (Bahía Blanca),Patronato (Paraná),"Tiro Federal (Bahía Blanca),Rosario PB (Bahía Blanca),Villa Mitre (Bahía Blanca),Olimpo (Bahía Blanca),Mérida (México),Real Potosí (Bolivia),Huracán,Patronato (Paraná),Sarmiento (Junín),Guillermo Brown (Chubut)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEjep1Bw8ubWdqc8yksunZeJRPnc7V8_f66YTrr1ygFa8DmXTyZi4kBGLYrji7fN9sxD4Ng8V7QnyplC55cnnFrHpNRK9JmadwirPS72y69gWBClv3b01kA05AEKh7SFlf5NVgYVh5OlI_-dQTa2QpB7uiRTyzCMke0M4kCTDRygXb0VnAfxPcv_-KR5zODf,Foto2
﻿Mandarino,Germán Mandarino,Germán Mandarino,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Manrique,Matías Manrique,Matías Enrique Manrique,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Peñarol (Uruguay),Ñublense (Chile),"Independiente, Arsenal, Danubio (Uruguay), Peñarol (Uruguay), Huracán, Ñublense (Chile), Leonardo Murialdo (Mendoza), Andes Talleres (Mendoza), Dep. Maipú (Mendoza)",Biografía,Foto1,Foto2
﻿Marinelli,Gonzalo Marinelli,Gonzalo Marinelli,Arquero,07/07/1989,Gral. Sarmiento (Buenos Aires),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
Matías Martínez,Matías Martínez,Matías Alejandro Martínez,Posición,16/08/1992,Lanús (Buenos Aires),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Retirado,"Huracán",Biografía,Foto1,Foto2
Pity Martínez,Gonzalo Martínez,Gonzalo Nicolás Martínez,Posición,13/06/1993,Guaymallén (Mendoza),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,River Plate,"Huracán, River Plate, Atlanta United (Estados Unidos), Al Nassr (Arabia)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEiyVHAmrw3yk_ZOemIHJZL0VQOm6EjVEGFYt1zm10KNHbz-jUwDwNtiBVUdrpz7F9Rgc3JKxtSyFZh5Sb1LDvinV14DppP7OYntSTKmQrrsprUf4vII3LpBGklOJxnrUga_fcR94ISGFEa5b8GD3yWexjDTGvG7o3nWgyp6bKTNoYk1KdPWTbr0_n8z2DNK,Foto2
Mariano Martínez,Mariano Martínez,Mariano Matías Martínez,Posición,29/01/1979,Buenos Aires (Capital Federal),Argentina,FechaMuerte,LugarMuerte,Peso,"1,80",Arsenal,Aldosivi (Mar del Plata),"Atlanta,Gral. Belgrano (La Pampa),Los Andes,Platense,Almirante Brown (Arrecifes),Rangers (Chile),Atl. Maracaibo (Venezuela),Aris Salonica (Grecia),Unión (Santa Fe),Chacarita Juniors,Almagro,Olimpo (Bahía Blanca),Argentinos Juniors,Arsenal,Huracán,Aldosivi (Mar del Plata),Atl. Tucumán,Dep. Morón,Comunicaciones,Dep. Laferrere,Argentino de Quilmes",Biografía,Foto1,Foto2
﻿Dani Medina,Daniel Medina,Daniel Adolfo Medina,Posición,03/05/1989,Buenos Aires (Capital Federal),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Huracán (Tres Arroyos),"Huracán,Huracán (Tres Arroyos),Luján,Mitre (Santiago),Sarmiento (Santiago),25 de Mayo (La Pampa)",Biografía,Foto1,Foto2
Leo Medina,Leonardo Medina,Leonardo Andrés Medina Gutiérrez,Posición,30/05/1977,Montevideo (Uruguay),Uruguay,FechaMuerte,LugarMuerte,Peso,"1,78",Dep. Pereira (Colombia),Oriente Petrolero (Bolivia),"Sud América (Uruguay),Rentistas (Uruguay),Real Cartagena (Colombia),Dep. Colonia (Uruguay),Liverpool (Uruguay),Jaguares (México),Audax Italiano (Chile),Pereira (Colombia),Huracán,Oriente Petrolero (Bolivia),Cienciano (Perú),Miramar Misiones (Uruguay),Cerro (Uruguay),Rampla Juniors (Uruguay)","El delantero surgió en Sud América de su país (1998-99), pasando luego por Rentistas (1999-2000) y Real Cartagena -Colombia- (2001-02).  Volvió a Uruguay con Dep. Colonia (2002-04), Liverpool (2004-06) y continuó en Jaguares -México- (2006-07), Audax Italiano Chile- (2007) y Pereira -Colombia- (2008).  En Huracán (2008-09) participó del equipo que obtuvo el subcampeonato del Clausura 2009, jugando ocho partidos y anotando un gol.",Foto1,Foto2
Mendoza,Franco Mendoza,Franco Daniel Mendoza,Posición,18/08/1981,Sunchales (Santa Fe),Argentina,FechaMuerte,LugarMuerte,Peso,"1,79",Atlante (México),Olimpia (Paraguay),"Atl. Rafaela,Banfield,Godoy Cruz (Mendoza),Atlante (México),Huracán,Olimpia (Paraguay)Emelec (Ecuador),Total Chalaco (Perú),Arsenal,Gimnasia (La Plata),Ramón Santamarina (Tandil),Libertad (Paraguay),Gimnasia y Tiro (Salta),Ben Hur (Rafaela),Colegiales,Mitre (Santiago)",Biografía,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEibJov80jFEjMD6zW2p3plD9s-iASVhpMPpKTsukUafX1aFDiJp-xGxINS_98y55RUOdLzISeavZkMWCHhyDatwGAljmHxK8S2SIRbBSwo0MZejebhMIggnHXRwdDMU75ZVHYCfNmigw2l5/s400/Mendoza.jpg,Foto2
﻿Meza Sánchez,Sergio Meza Sánchez,Sergio Sebastián Meza Sánchez,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Almirante Brown,Quilmes,"Vélez Sarsfield,Atlanta,Almirante Brown,Huracán,Quilmes,Ferro Carril Oeste,El Porvenir",Biografía,Foto1,Foto2
﻿Milla,Cristian Milla,Cristian Humberto Milla,Posición,09/06/1984,Buenos Aires (Capital),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Minici,Nicolás Minici,Nicolás Guillermo Minici,Posición,23/08/1984,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Gimnasia (Jujuy),Guaraní A. Franco (Posadas),Trayectoria,Biografía,Foto1,Foto2
Milano,Mauro Milano,Mauro Ramiro Milano,Posición,18/01/1984,LugarNac,Argentina / Grecia / Bolivia,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,San Martín (San Juan),"Huracán,Querétaro (México),Asteras Tripolis (Grecia),Iraklis (Grecia),Defensa y Justicia,San Martín (San Juan),All Boys,Royal Pari (Bolivia),Gran Mamoré (Bolivia)",Biografía,Foto1,Foto2
Miralles,Ezequiel Miralles,Ezequiel Nicolás Miralles,Posición,FechaNac,LugarNac,País,FechaMuerte,LugarMuerte,Peso,Altura,Everton (Chile),Destino,Trayectoria,Biografía,Foto1,Foto2
Montenegro,Daniel Montenegro,Daniel Gastón Montenegro,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Independiente,Destino,Trayectoria,Biografía,Foto1,Foto2
